Iteration	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
11460	-4480.959	-4499.276	18.31689	3.477301e+07	0.321132	0.000790529	0.00313564	0.000941639	0.001525	0.00805805	0.0213083	0.0210484	0.0277336	0.00647507	0.00537364	0.00438846	0.0173958	0.0814229	0.0270274	0.0337493	0.0532701	0.0397265	0.0542703	0.0268289	0.00642813	0.0219632	0.0332641	0.00491148	0.054356	0.0177799	0.00760742	0.0198233	0.00555984	0.0421015	0.000672517	0.00753145	0.0426019	0.0199845	0.0234547	0.0315087	0.614272	0.0133427	0.0162947	0.29135	0.0332321	0.999785	0.999945	1.00006	1.00022	0.306089	0.370817	0.103034	0.220059	0.6109507	1.063641
11470	-4476.461	-4494.07	17.60819	1.19069e+07	0.306935	0.00129473	0.00438095	0.000839805	0.00144696	0.00555881	0.0138919	0.0290404	0.0312942	0.00876251	0.00216422	0.00337911	0.0141328	0.078265	0.0365162	0.0439432	0.0382063	0.0431982	0.0930096	0.0374026	0.00703038	0.0207	0.0217893	0.0229604	0.0458079	0.0281755	0.0158992	0.0127228	0.00555984	0.00901174	0.000809839	0.0180225	0.0662337	0.0361623	0.0299642	0.0264417	0.616749	0.0200352	0.0166336	0.281285	0.0388555	0.999632	0.999906	1.00009	1.00037	0.285306	0.412085	0.103397	0.199212	0.614679	1.134512
11480	-4483.52	-4500.424	16.90377	9.680694e+07	0.325492	0.00127079	0.00784488	9.35366e-05	0.00246866	0.00279358	0.0158635	0.0336643	0.0549002	0.0103183	0.000517179	0.00927327	0.0219637	0.108856	0.0184031	0.0398322	0.0187352	0.0633986	0.0902141	0.0300341	0.000271582	0.031894	0.0223167	0.0165352	0.0438056	0.0281755	0.0139906	0.0267974	0.00708623	0.0122653	0.0178117	0.00980722	0.0826976	0.0151687	0.0203931	0.0277619	0.599893	0.0182382	0.0260856	0.283328	0.0446929	0.999871	0.999967	1.00003	1.00013	0.28454	0.403449	0.102695	0.209316	0.6015209	1.204954
11490	-4477.572	-4495.811	18.23911	3.894048e+07	0.250126	0.000272176	0.00584752	0.00249594	0.000356932	0.00856022	0.0106786	0.0307982	0.0330505	0.00948155	0.00384634	0.00638682	0.0189638	0.103846	0.028048	0.0379719	0.0389677	0.0558344	0.0755273	0.0130877	0.00247331	0.0177479	0.0488067	0.0238994	0.0462746	0.0183605	0.00639746	0.0195158	0.000981085	0.00398016	0.0144533	0.0127558	0.0695886	0.035245	0.0167918	0.0305226	0.658362	0.0207018	0.02305	0.250357	0.0170068	0.999796	0.999948	1.00005	1.0002	0.309109	0.381578	0.0922682	0.217045	0.6105437	1.071419
11500	-4481.435	-4499.375	17.94017	2.163428e+07	0.280357	0.00149342	0.00421011	1.1127e-05	0.0060694	0.00734246	0.0160647	0.0292426	0.0352779	0.0090908	0.000890099	0.00415514	0.0179151	0.0818617	0.0239743	0.0501798	0.039962	0.0436546	0.107802	0.0171719	0.00850796	0.0255033	0.0172744	0.0173094	0.0362913	0.0367316	0.00140269	0.0273174	0.00187228	0.00607241	0.0319995	0.0163408	0.0478384	0.0215275	0.0285979	0.0262229	0.626492	0.0257796	0.016984	0.277443	0.0270778	0.999727	0.99993	1.00007	1.00027	0.308453	0.383819	0.0911447	0.216584	0.6326114	1.101313
11510	-4474.748	-4492.936	18.18745	1.13689e+07	0.301978	0.00443473	0.00204578	0.00147512	0.00252119	0.00434156	0.0155794	0.0286325	0.0181534	0.00398023	0.00474729	0.00544791	0.0112684	0.0712883	0.0137012	0.0591982	0.0427305	0.060895	0.0706453	0.0183599	0.00273691	0.0160485	0.0216666	0.0250034	0.051451	0.0305243	0.0037806	0.0101555	0.00302337	0.0181511	0.00456103	0.0205375	0.0598075	0.0408713	0.0268433	0.0249326	0.614149	0.0255011	0.019162	0.272547	0.0437087	0.999623	0.999904	1.0001	1.00038	0.295118	0.379382	0.109885	0.215616	0.6214755	1.076586
11520	-4482.489	-4500.523	18.03477	2.97571e+07	0.330062	0.00245463	0.00991701	0.00200103	0.00124044	0.00551348	0.0136036	0.0319199	0.0309399	0.00561044	0.00528589	0.00376088	0.0140434	0.0705608	0.0215315	0.0545191	0.0393839	0.0264877	0.0524792	0.033544	0.00114148	0.0204865	0.0286739	0.0340233	0.0638564	0.0147635	0.00166147	0.0198956	0.000338531	0.00513338	0.00481777	0.0139958	0.0686348	0.040147	0.0194251	0.0239865	0.508249	0.0223241	0.0183304	0.333062	0.0940482	0.999767	0.999941	1.00006	1.00023	0.287049	0.397717	0.109375	0.205858	0.6306925	1.091853
11530	-4474.51	-4493.238	18.72809	3.624351e+07	0.276209	0.000838863	0.0049517	0.000234807	0.00114111	0.00482532	0.0115337	0.0397108	0.0451189	0.00487261	0.000365208	0.0027469	0.0140434	0.0728278	0.0240786	0.0355971	0.0475033	0.0465795	0.0600128	0.0291647	0.00319505	0.0169662	0.0246373	0.00692482	0.0450357	0.0264884	0.000680273	0.0153943	0.00493582	0.00139134	0.00189545	0.0213103	0.0744605	0.0276305	0.0292198	0.0253934	0.580024	0.0165595	0.0263517	0.298486	0.0531847	0.999789	0.999946	1.00005	1.00021	0.292727	0.39314	0.10513	0.209003	0.6074358	1.022521
11540	-4484.684	-4501.172	16.48796	927603	0.351161	0.00471721	0.00361051	0.000644242	0.00177202	0.00360692	0.0247248	0.051971	0.0558098	0.00680574	0.0064581	0.00187305	0.0128345	0.100224	0.0209424	0.0464036	0.0361284	0.0803765	0.101579	0.0180642	0.00368013	0.0267753	0.0266927	0.0166057	0.0512487	0.0362532	0.00710366	0.0110119	0.00391469	0.00302456	0.00156638	0.0177803	0.0587103	0.0256616	0.0267989	0.0197073	0.593554	0.0309853	0.0147127	0.308138	0.0329026	0.998681	0.999663	1.00034	1.00132	0.29479	0.395911	0.110114	0.199186	0.6082817	1.246534
11550	-4486.252	-4503.155	16.90324	2.923634e+07	0.337734	0.00526257	0.00602508	0.00109714	0.00152998	0.00736671	0.0199151	0.0288549	0.0284043	0.00895016	0.0105694	0.00463069	0.0229585	0.0732237	0.0201839	0.0603299	0.0484656	0.050865	0.0864797	0.0374514	0.00219892	0.0267753	0.0477692	0.0301723	0.00777887	0.00833656	0.00535673	0.0138764	0.00574843	0.015602	0.0263841	0.00732771	0.0716254	0.057496	0.0182607	0.0161418	0.630009	0.0374341	0.00490176	0.299374	0.0121388	0.999765	0.99994	1.00006	1.00024	0.298953	0.384852	0.110438	0.205758	0.6218871	1.205006
11560	-4483.789	-4500.259	16.47062	8.473062e+07	0.407026	0.00593452	0.0046308	0.000536224	0.0014842	0.00370383	0.0172045	0.0186702	0.0300918	0.00377382	0.00388666	0.0121678	0.0234688	0.0689102	0.0210586	0.0557094	0.0620029	0.0609794	0.0697923	0.0381484	0.00638755	0.0258304	0.0139746	0.0231361	0.0497749	0.0112298	0.00712138	0.0183026	0.00129289	0.047458	0.0127138	0.00954012	0.061856	0.0339113	0.0165584	0.0237326	0.588893	0.0535716	0.013556	0.298438	0.0218091	0.999862	0.999965	1.00004	1.00014	0.278653	0.398624	0.10751	0.215213	0.599338	1.248268
11570	-4487.498	-4504.856	17.35791	7.421757e+07	0.316993	0.00653469	0.00279327	0.00256083	0.00125672	0.00833361	0.023252	0.0193138	0.0419282	0.00263299	0.0115202	0.0079179	0.0188612	0.100592	0.0114463	0.0450297	0.0415175	0.0423409	0.0627929	0.0495391	0.00604225	0.0284154	0.00950511	0.032421	0.0485786	0.0180151	0.00277598	0.00762218	0.00603499	0.0189354	0.0172351	0.0134081	0.0757414	0.0314002	0.0262522	0.0295344	0.580222	0.0233376	0.0181502	0.337161	0.0115947	0.999853	0.999962	1.00004	1.00015	0.304679	0.372305	0.116097	0.206919	0.6106561	1.159539
11580	-4481.173	-4500.449	19.27551	9.509319e+07	0.208904	0.0050989	0.0164219	0.00126543	0.000853317	0.00438386	0.0175458	0.0158536	0.0340238	0.00590419	0.00395055	0.0099555	0.0150831	0.0673781	0.0187012	0.0595514	0.0588279	0.0268637	0.0543795	0.025185	0.000552094	0.0163158	0.0319839	0.0274434	0.0359552	0.0311588	0.00470346	0.0197178	0.00281685	0.00551406	0.00480006	0.0159473	0.0652256	0.0267529	0.0287616	0.0289218	0.619486	0.0214858	0.020448	0.289433	0.0202246	0.99987	0.999967	1.00003	1.00013	0.316036	0.366866	0.108392	0.208706	0.6304879	0.9677796
11590	-4472.743	-4491.971	19.22744	5.421113e+07	0.236666	0.00554335	0.00487854	0.00139295	0.000565911	0.0033375	0.0147822	0.0264016	0.0292103	0.00533019	0.0027773	0.0107879	0.0141599	0.0641309	0.0180229	0.0369671	0.0500004	0.0413906	0.0508167	0.0271295	0.00497842	0.0192821	0.0337878	0.0274055	0.0369542	0.0299553	0.00170562	0.0200254	0.0119509	0.00920789	0.0162791	0.00555659	0.0554298	0.0307939	0.0249813	0.0368769	0.597652	0.0286395	0.0129415	0.302352	0.0215385	0.999827	0.999955	1.00004	1.00017	0.288819	0.373752	0.107177	0.230252	0.6321183	0.9725859
11600	-4478.24	-4497.409	19.16877	1.019116e+07	0.245934	0.00736508	0.00455991	0.00120064	2.76696e-05	0.0019015	0.0259402	0.0272399	0.0333842	0.00359696	0.000879242	0.00584848	0.00940128	0.0839947	0.0159181	0.0681464	0.0293397	0.0520828	0.0688838	0.0213738	0.0137217	0.0183043	0.0218079	0.0167493	0.0299852	0.0218827	0.00236036	0.0175263	0.00624271	0.00785517	0.0153492	0.0152415	0.0392962	0.029209	0.0159033	0.0295246	0.624777	0.0449603	0.0135815	0.286479	0.000677633	0.999602	0.999898	1.0001	1.0004	0.276002	0.404202	0.0979327	0.221864	0.6231549	0.9784532
11610	-4485.44	-4503.385	17.94497	6.090422e+07	0.273147	0.00444143	0.00648571	0.000940935	0.000478698	0.00553293	0.0156348	0.0391875	0.0556007	0.0116615	0.00860127	0.00514821	0.0141411	0.0637522	0.0297461	0.0381489	0.0536982	0.0433352	0.0707561	0.0332535	0.00740744	0.0244502	0.0261432	0.0264989	0.0322158	0.0218827	0.00635319	0.0140442	0.0112108	0.0142133	0.0201711	0.00669539	0.0634372	0.0249997	0.0274177	0.0349395	0.588452	0.0402662	0.0195182	0.316524	0.000299743	0.999837	0.999958	1.00004	1.00016	0.273863	0.392561	0.107462	0.226114	0.6161123	1.100833
11620	-4483.846	-4501.483	17.63666	3.643056e+07	0.34194	0.000259328	0.00481592	0.000164032	0.000980783	0.00817013	0.0172367	0.0358355	0.0288601	0.00848365	0.00614872	0.00723143	0.0198944	0.068053	0.0259645	0.0408896	0.0236018	0.0437087	0.0828779	0.0377314	0.000855345	0.0260046	0.0133475	0.0321548	0.0132221	0.018622	0.00667973	0.0192489	0.00442353	0.0364446	0.0468569	0.00605852	0.0629316	0.018081	0.0238857	0.0331389	0.619315	0.0267121	0.021493	0.298936	0.00040442	0.999789	0.999946	1.00005	1.00021	0.29383	0.367774	0.117306	0.22109	0.6322271	1.131664
11630	-4484.238	-4501.185	16.9466	3.716638e+07	0.352506	0.00078973	0.00738567	0.000149125	0.000136606	0.00522602	0.0273431	0.0267319	0.0494775	0.0109692	0.00516136	0.00924213	0.0208394	0.0663425	0.0299388	0.0494065	0.0437298	0.0563826	0.0694007	0.0188531	0.00697876	0.022465	0.0239257	0.0349183	0.00912995	0.018622	0.007397	0.0215589	0.00485543	0.0364446	0.0468569	0.00712511	0.0515617	0.0445412	0.0142783	0.0275335	0.63778	0.033555	0.0179271	0.282798	0.000406363	0.999791	0.999947	1.00005	1.00021	0.290029	0.380606	0.125277	0.204088	0.6263113	1.20067
11640	-4484.836	-4502.211	17.37423	4.479378e+07	0.322061	0.00022204	0.015408	0.00119269	0.000283874	0.00729513	0.0185324	0.0280899	0.0489166	0.00842251	0.00475175	0.00631717	0.0200605	0.100615	0.0256628	0.0458125	0.025109	0.0593199	0.0594271	0.01692	0.0129892	0.0177452	0.0203141	0.0211543	0.0319351	0.0121109	0.00237818	0.0251267	0.00751142	0.0376372	0.0100713	0.0195752	0.072057	0.0303355	0.0225455	0.025025	0.595836	0.0337245	0.0271376	0.318112	0.000164572	0.99981	0.999952	1.00005	1.00019	0.273082	0.395763	0.116261	0.214893	0.6055096	1.157907
11650	-4482.804	-4499.222	16.41796	7561049	0.361531	0.000279911	0.00700328	0.0021511	7.25333e-05	0.00437005	0.022185	0.0484864	0.0549778	0.00699477	0.00521164	0.00480715	0.0164013	0.0980349	0.0206471	0.0690424	0.0438536	0.0661828	0.0651537	0.0295606	0.0140321	0.0249945	0.0147104	0.0212983	0.0474257	0.00747743	0.0062035	0.0194371	0.00429053	0.0376372	0.00621685	0.0185273	0.0780237	0.0138319	0.012481	0.0284022	0.580976	0.0342505	0.0118974	0.344056	0.000417945	0.999538	0.999882	1.00012	1.00046	0.293819	0.398148	0.105978	0.202055	0.59238	1.253535
11660	-4480.786	-4500.18	19.39388	8391368	0.248668	0.00561131	0.00850677	0.00118573	0.00110484	0.00235935	0.0133484	0.0204293	0.0322443	0.00930416	0.00644264	0.00790015	0.00906114	0.0817087	0.0183057	0.0503252	0.0292551	0.0331539	0.0674883	0.0307956	0.00252445	0.0249739	0.0235716	0.0110742	0.0198378	0.0200293	0.00258393	0.0156576	0.00241092	0.0154276	0.0234007	0.0122863	0.0546079	0.0329152	0.0174422	0.0250205	0.622071	0.0312716	0.0357847	0.258022	0.0278301	0.999561	0.999888	1.00011	1.00044	0.288602	0.361941	0.103055	0.246403	0.6315733	0.955942
11670	-4480.536	-4499.761	19.22458	7078022	0.264388	9.58535e-05	0.00955489	0.00125233	0.00188098	0.00485198	0.016567	0.0190451	0.0396071	0.0035778	0.00491526	0.00573435	0.0198048	0.103214	0.0124616	0.037462	0.0479469	0.0446076	0.0674883	0.0236171	0.0101164	0.0122754	0.031298	0.00539694	0.0120555	0.0292882	0.00373011	0.00991785	0.00241092	0.00849847	0.0291685	0.00513322	0.0472653	0.0212057	0.0170386	0.0287255	0.633758	0.0282428	0.0275944	0.26896	0.0127194	0.999522	0.999878	1.00012	1.00048	0.285729	0.380014	0.112818	0.22144	0.628636	0.9728723
11680	-4472.821	-4490.168	17.34754	9.298601e+07	0.351667	0.00111016	0.00955489	0.000881114	0.0011255	0.00104938	0.0216594	0.0343398	0.0397609	0.0035778	0.00451271	0.00917069	0.0164053	0.0684494	0.019752	0.0479486	0.0343819	0.0558964	0.0665268	0.0296257	0.00965755	0.0210557	0.0238062	0.0202771	0.0329158	0.038622	0.000532082	0.0148661	0.0017303	0.0214251	0.0185247	0.00874745	0.0839834	0.0289391	0.0180977	0.0228101	0.630292	0.0316287	0.0169944	0.288442	0.00983283	0.999869	0.999965	1.00003	1.00013	0.298708	0.374454	0.109654	0.217184	0.5983915	1.160576
11690	-4477.387	-4494.495	17.10801	9.983037e+07	0.339413	0.00598347	0.0120162	0.00330661	0.00131463	0.00310972	0.0139215	0.0239248	0.0364844	0.00514643	0.00568069	0.00586102	0.0209345	0.0788307	0.0275558	0.0610094	0.0253331	0.0511155	0.0770085	0.0211957	0.00703978	0.0188523	0.0288314	0.0301773	0.0599354	0.0370298	0.00256452	0.0173769	0.00621142	0.0152384	0.0123345	0.015863	0.0699649	0.0245621	0.0194023	0.0242813	0.599706	0.0305107	0.0202271	0.321326	0.00394925	0.999873	0.999968	1.00003	1.00013	0.302574	0.376239	0.10984	0.211347	0.6168421	1.184529
11700	-4484.135	-4502.049	17.91353	7.196617e+07	0.318779	0.00719572	0.00404383	0.00457685	0.00526671	0.00620957	0.0150882	0.0258125	0.029832	0.00739955	0.00312084	0.00271721	0.0133108	0.0664688	0.0161761	0.0610094	0.0328307	0.0394955	0.0839807	0.0195739	0.00184232	0.0258235	0.0214287	0.0179545	0.0481869	0.0354058	0.0157416	0.0122616	0.00387525	0.016419	0.0238825	0.00957354	0.0603144	0.0247464	0.0236336	0.02455	0.628412	0.0206989	0.0348316	0.284672	0.00683579	0.99985	0.999962	1.00004	1.00015	0.287377	0.3849	0.107861	0.219863	0.6202877	1.103977
11710	-4481.966	-4498.47	16.50431	2.905982e+07	0.404786	0.000448116	0.00974958	0.00180917	1.15801e-05	0.0036805	0.016772	0.0222852	0.0279336	0.00910153	0.00951845	0.00475911	0.0247562	0.0796532	0.00699573	0.0519215	0.0272179	0.0507319	0.0813434	0.042247	0.0113354	0.0237751	0.0187418	0.0336499	0.0585557	0.0375043	0.0147009	0.0204912	0.00151001	0.0091811	0.0196299	0.0126016	0.0554945	0.0311111	0.0208955	0.0257538	0.586797	0.035851	0.0286905	0.312601	0.0103071	0.999764	0.99994	1.00006	1.00024	0.285928	0.397085	0.113232	0.203755	0.6117872	1.2449
11720	-4483.307	-4499.839	16.53239	8.15307e+07	0.44347	0.0095083	0.00444483	0.000629476	0.000190144	0.00479179	0.0115828	0.0199436	0.0392915	0.00363998	0.00388368	0.00745988	0.0122346	0.0755079	0.0195297	0.0476675	0.0678758	0.0478237	0.0302967	0.0234963	0.00309264	0.0267602	0.0304286	0.0395032	0.0440271	0.0204628	0.00512977	0.0226279	0.000554892	0.00486376	0.00038656	0.0144135	0.105909	0.0255032	0.0251607	0.0192359	0.637649	0.0341585	0.0174444	0.285661	0.0058517	0.999859	0.999964	1.00004	1.00014	0.292556	0.390027	0.100523	0.216894	0.6115665	1.242092
11730	-4494.642	-4510.301	15.65896	8.97855e+07	0.459263	0.00108198	0.0194585	0.00733853	0.00332224	0.00430708	0.0172257	0.0415668	0.0259449	0.00667875	0.00175032	0.00550324	0.00955416	0.0877539	0.0317694	0.0654527	0.0331724	0.0428706	0.0685655	0.0510407	0.00685278	0.0242079	0.0257374	0.0195109	0.0649099	0.0425831	0.00708564	0.0177908	0.00190239	0.00109431	0.00020119	0.0179921	0.0646302	0.0348598	0.0164562	0.0229114	0.629765	0.0236009	0.0135862	0.261264	0.0488726	0.999866	0.999966	1.00003	1.00013	0.288005	0.382916	0.124072	0.205007	0.6179643	1.329435
11740	-4486.179	-4504.043	17.86395	7.0569e+07	0.300804	0.00620305	0.00874642	0.00299669	0.00384277	0.00552409	0.0140244	0.0227176	0.0387894	0.00695545	0.00272676	0.00545023	0.0117618	0.0966286	0.0155853	0.0730527	0.0435739	0.0517296	0.0702029	0.0257398	0.00764362	0.0162732	0.0176416	0.0178395	0.0559051	0.0222681	0.00318846	0.0137083	0.00155244	0.00943839	0.00667362	0.0144488	0.0613584	0.0355403	0.0184001	0.0242352	0.585042	0.0230306	0.0167219	0.295663	0.0553073	0.999849	0.999962	1.00004	1.00015	0.258767	0.398938	0.11235	0.229945	0.6140925	1.108935
11750	-4483.938	-4501.728	17.78965	6.194471e+07	0.238052	0.00887966	0.00874642	0.00230535	0.00106941	0.00321646	0.0125606	0.0294963	0.0407414	0.00903282	0.00419148	0.00784042	0.00874214	0.0966286	0.0342568	0.0378296	0.0533107	0.0454084	0.0925214	0.0257398	0.0153685	0.0235243	0.021734	0.0178706	0.0623861	0.0275385	0.00318846	0.0174182	0.00696087	0.00883595	0.00499069	0.00539782	0.0837706	0.0327154	0.0240961	0.034991	0.612441	0.0243145	0.0174215	0.279429	0.0314028	0.999838	0.999959	1.00004	1.00016	0.287407	0.402559	0.102507	0.207527	0.5944677	1.116366
11760	-4483.471	-4499.52	16.04895	8.053039e+07	0.416953	0.0029784	0.00556999	0.000324665	0.000586878	0.00258021	0.0181225	0.0331185	0.0245418	0.00818795	0.010527	0.00429409	0.0277533	0.0898842	0.026276	0.0377974	0.0577768	0.05116	0.0652191	0.0436493	0.0182159	0.023997	0.0386691	0.030414	0.0281699	0.0125376	0.000946185	0.023214	0.00725629	0.00681304	0.0303122	0.0112278	0.0680599	0.0490567	0.0142444	0.0212064	0.622553	0.0152879	0.0094398	0.293441	0.0380719	0.999859	0.999964	1.00004	1.00014	0.298045	0.383616	0.118909	0.199431	0.6094781	1.290435
11770	-4489.307	-4506.196	16.88826	7.954735e+07	0.343466	0.000224765	0.00625701	0.000675632	0.00101703	0.00492006	0.0211448	0.0292124	0.030747	0.00704792	0.00608035	0.00620825	0.00565791	0.0912872	0.0151791	0.0459136	0.0525978	0.0655643	0.0730902	0.0264031	0.0117336	0.0312031	0.0248754	0.0235062	0.0606372	0.0278534	0.00985539	0.0320473	0.000600612	0.00811794	0.0179179	0.0112278	0.0717195	0.0135966	0.0289179	0.0294311	0.564051	0.0252423	0.0088304	0.332552	0.0398932	0.999857	0.999964	1.00004	1.00014	0.269268	0.400922	0.124156	0.205655	0.6337503	1.206505
11780	-4481.019	-4498.299	17.27984	8.3882e+07	0.329941	0.00101755	0.00739098	0.00206962	0.000280757	0.010392	0.0203235	0.0284384	0.0311413	0.00964661	0.000941024	0.00624631	0.0146548	0.0726535	0.0221046	0.0746814	0.0431513	0.0487064	0.065784	0.0447127	0.00879201	0.0118673	0.0203356	0.0253234	0.0196496	0.0389072	0.00381971	0.0182842	0.000753636	0.0109075	0.0420199	0.0113304	0.058534	0.0320405	0.0305032	0.0232906	0.532097	0.034418	0.0191725	0.339045	0.0519773	0.999861	0.999965	1.00003	1.00014	0.310628	0.371047	0.116224	0.202101	0.5986666	1.167346
11790	-4480.92	-4498.445	17.52563	9050501	0.344942	0.00177565	0.0114322	0.000475935	0.00303679	0.00493071	0.0240538	0.0198087	0.0442785	0.00826921	0.00539996	0.0060099	0.0206054	0.0868448	0.0170362	0.0451398	0.0260616	0.0629432	0.0740268	0.0282242	0.0023309	0.00969819	0.0242092	0.0216074	0.0444673	0.026248	0.00215787	0.0161819	0.00331213	0.00487893	0.0112767	0.00712862	0.0691075	0.0347681	0.0300989	0.0243681	0.623616	0.00913742	0.0149902	0.265289	0.0625998	0.999578	0.999892	1.00011	1.00042	0.274286	0.389377	0.115927	0.220411	0.6273149	1.142767
11800	-4481.113	-4498.894	17.78123	6.201648e+07	0.338288	0.000536672	0.002813	0.000140144	0.00418196	0.00545455	0.0168367	0.0230077	0.0317279	0.00364033	0.00438648	0.00150306	0.0129257	0.0943954	0.0286857	0.0445491	0.0383669	0.0569267	0.0516298	0.03334	0.00635441	0.0166077	0.015425	0.0171106	0.0411026	0.0251727	0.00270639	0.0196059	0.00600352	0.00865345	0.0312768	0.0166525	0.0495186	0.0389755	0.0287062	0.0223311	0.601891	0.0379567	0.0102061	0.288896	0.0387187	0.999838	0.999959	1.00004	1.00016	0.284018	0.377662	0.120332	0.217988	0.6194888	1.117207
11810	-4477.237	-4494.65	17.41312	5.716538e+07	0.324775	0.00071346	0.0097325	0.000318478	0.000721637	0.00444384	0.0125018	0.0356488	0.0236831	0.00253096	0.00600215	0.00423694	0.0195596	0.105316	0.0268524	0.0495318	0.0423534	0.0522379	0.0596858	0.0146828	0.00379325	0.0171479	0.0338389	0.00855029	0.0432202	0.0322767	0.00654813	0.0173174	0.0048358	0.00315184	0.0111081	0.0134001	0.10721	0.0324947	0.0235961	0.0324915	0.580407	0.0148267	0.0136375	0.323107	0.0355304	0.999832	0.999957	1.00004	1.00017	0.288674	0.400963	0.101503	0.20886	0.6063039	1.154018
11820	-4473.991	-4492.593	18.60283	4.275542e+07	0.324326	0.00486118	0.0073617	0.000761764	0.000627747	0.00340704	0.0200514	0.0181798	0.0353578	0.00316943	0.00763856	0.0132992	0.0119609	0.0824947	0.0257085	0.0409708	0.0225476	0.03947	0.0516954	0.02348	0.00245969	0.0213898	0.0191988	0.0269937	0.0268744	0.0183136	0.00325639	0.0192747	0.00411268	0.00442646	0.0249692	0.0108065	0.0602301	0.031776	0.0235961	0.0345145	0.599955	0.0303424	0.0220703	0.290185	0.0229326	0.999806	0.99995	1.00005	1.00019	0.272953	0.390716	0.110806	0.225524	0.6282276	1.035047
11830	-4478.301	-4496.041	17.7399	1.29865e+07	0.335449	0.0042089	0.0116697	0.00302052	0.00404279	0.0046486	0.0165532	0.0224602	0.0240774	0.00190534	0.00763856	0.00839627	0.0165388	0.0874396	0.0340879	0.0359684	0.0544742	0.0447438	0.053471	0.0255742	0.00353979	0.0165166	0.0130281	0.0302506	0.0311512	0.0206342	0.00738835	0.0163379	0.00519993	0.0113703	0.0355808	0.0163032	0.0613182	0.0327729	0.0235803	0.0270798	0.647149	0.00896268	0.0132038	0.262898	0.040706	0.999647	0.99991	1.00009	1.00035	0.301042	0.376903	0.103651	0.218403	0.6361762	1.121341
11840	-4470.912	-4489.349	18.43658	4.172469e+07	0.289293	0.00147881	0.0112654	0.000358813	7.67628e-05	0.00211883	0.0152409	0.035583	0.0275382	0.00538985	0.00267247	0.00630971	0.0207894	0.0606564	0.00956982	0.059148	0.0400198	0.0488068	0.0635316	0.0219481	0.00242428	0.0132528	0.0195101	0.0126774	0.0387113	0.03078	0.00697177	0.0138166	0.00194219	0.00722935	0.0264592	0.022717	0.0690475	0.03561	0.0287274	0.0267166	0.662091	0.0215289	0.0125355	0.263343	0.0137847	0.999803	0.99995	1.00005	1.0002	0.290051	0.395728	0.0957097	0.218511	0.6302661	1.051673
11850	-4480.838	-4498.524	17.68591	3.00676e+07	0.339839	0.00603996	0.00932239	0.00161035	0.00203903	0.0050547	0.0216531	0.02214	0.0324586	0.00588663	0.0041757	0.00561235	0.02446	0.0547423	0.0192932	0.0472345	0.0534344	0.0590375	0.0539668	0.0404309	0.00375571	0.0203758	0.0270389	0.00914309	0.0740371	0.0307321	0.00172693	0.0188132	0.00215509	0.00713462	0.0139996	0.0123471	0.0555704	0.0244838	0.0169943	0.021241	0.664754	0.0251194	0.0199912	0.264402	0.00449314	0.999768	0.999941	1.00006	1.00023	0.280604	0.413537	0.0960087	0.20985	0.638934	1.126739
