Iteration	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
16580	-4478.74	-4496.267	17.52651	7.239661e+07	0.382351	0.001177	0.010377	0.00219094	0.00141293	0.00509429	0.0203081	0.0344568	0.0468066	0.00352612	0.00402557	0.00483733	0.0140441	0.0578079	0.0261109	0.0448445	0.0531058	0.0460786	0.0664607	0.022428	0.0102874	0.00673738	0.0114379	0.0037166	0.0243928	0.0185592	0.0220137	0.0258692	0.0143976	0.00927476	0.00137026	0.0812215	0.0110933	0.0199411	0.0349223	0.0293028	0.621381	0.0250711	0.0109124	0.30073	0.0126023	0.99985	0.999962	1.00004	1.00015	0.288263	0.376157	0.115524	0.220056	0.6245524	1.14268
16590	-4477.01	-4495.098	18.08794	9.702266e+07	0.309619	0.00012217	0.00680127	0.000984401	0.00130313	0.00441336	0.00974613	0.0202528	0.0331001	0.00384924	0.0102315	0.00478561	0.021779	0.073661	0.0140965	0.0652889	0.0492986	0.0445878	0.0802324	0.0293216	0.0190318	0.0177285	0.0126505	0.022899	0.0266247	0.00640282	0.0129911	0.0298979	0.0240944	0.0245366	0.0097959	0.0550172	0.00673818	0.013706	0.0209471	0.0263083	0.588673	0.0365201	0.0169531	0.311099	0.0204462	0.999871	0.999967	1.00003	1.00013	0.27163	0.39322	0.10511	0.230039	0.6164696	1.086537
16600	-4475.223	-4493.238	18.01473	3.229525e+07	0.309619	0.00164116	0.00269742	0.00240573	0.000750794	0.0047995	0.0287708	0.0330738	0.0357638	0.00702265	0.00206567	0.00755416	0.0158461	0.0727007	0.0189516	0.0487699	0.0442437	0.0393616	0.071005	0.0340236	0.0284071	0.000526394	0.030885	0.043362	0.0189334	0.00474185	0.0149589	0.0397602	0.0267484	0.0276506	0.0035312	0.0513406	0.00381368	0.0122939	0.00583758	0.0243779	0.586456	0.0283461	0.0122238	0.314117	0.0344791	0.999776	0.999943	1.00006	1.00022	0.281251	0.392231	0.112188	0.21433	0.6211704	1.093858
16610	-4478.907	-4494.913	16.00597	5.275882e+07	0.412609	0.000189284	0.00687143	0.0068425	0.00278352	0.00464161	0.0118663	0.0308858	0.0340832	0.00475713	0.00118462	0.00209597	0.0267719	0.0720185	0.035932	0.0542836	0.0487113	0.0591798	0.0798753	0.045306	0.0137622	0.00401296	0.0138027	0.0227388	0.0183206	0.0362084	0.018434	0.0272718	0.0262207	0.0366342	0.0014119	0.0870038	0.00735777	0.0206925	0.0199726	0.0217014	0.649361	0.0240471	0.0202259	0.259692	0.0249728	0.999825	0.999955	1.00004	1.00017	0.291451	0.39178	0.103476	0.213293	0.613654	1.294734
16620	-4487.781	-4505.625	17.84391	1.086334e+07	0.287462	0.00153482	0.00400175	7.16067e-05	0.00162582	0.00162802	0.0171293	0.0215677	0.0340832	0.00695906	0.00352409	0.000662985	0.0297765	0.0868617	0.0122571	0.0397751	0.0332288	0.0619429	0.0836238	0.0481753	0.00792922	0.000716297	0.0138027	0.00148584	0.0347362	0.0510385	0.019586	0.0237387	0.0167261	0.0329486	0.00258699	0.0527963	0.00387312	0.0251226	0.0479607	0.0188665	0.64898	0.024033	0.0126027	0.25812	0.0373975	0.999614	0.999902	1.0001	1.00039	0.280155	0.429117	0.0878351	0.202893	0.6367958	1.110939
16630	-4489.333	-4505.174	15.8416	1.258023e+07	0.436865	0.00328164	0.00198147	0.000789393	0.000746798	0.00571527	0.0202217	0.020326	0.0340832	0.0102473	0.00084784	0.000655901	0.0171513	0.109347	0.0187888	0.0200894	0.0349588	0.0842755	0.117136	0.0508685	0.0305176	0.00577475	0.020412	0.0568316	0.00422606	0.0132262	0.0209611	0.0189991	0.0133026	0.0256041	0.000548723	0.0632792	0.00593823	0.0254028	0.0177694	0.0201094	0.621496	0.0172504	0.0148889	0.290311	0.0359442	0.999642	0.999908	1.00009	1.00036	0.292091	0.408193	0.101677	0.198039	0.6206466	1.31117
16640	-4479.5	-4496.339	16.83945	3.022698e+07	0.396633	0.00273338	0.00413411	0.00227445	0.000511946	0.00446569	0.0197264	0.0237493	0.0327764	0.00501071	0.00979744	0.00299873	0.0121278	0.0790149	0.0129026	0.0456493	0.0502394	0.0412473	0.0840957	0.0508685	0.00989798	0.00646679	0.0215824	0.0213594	0.00299123	0.0236569	0.0119851	0.0536233	0.019499	0.035056	0.0040969	0.0715167	0.00593178	0.0243137	0.0184515	0.0173697	0.600503	0.0371039	0.016622	0.317341	0.0110605	0.999769	0.999941	1.00006	1.00023	0.284159	0.417441	0.098918	0.199482	0.6186788	1.211385
16650	-4491.064	-4507.793	16.72977	6.625322e+07	0.388548	0.00684249	0.00875694	0.000318331	0.000936745	0.00548224	0.0183655	0.0259086	0.0366825	0.00212607	0.0178162	0.002763	0.0167822	0.0762977	0.0228003	0.0610437	0.0377262	0.06333	0.0663977	0.0508685	0.0025592	0.00458991	0.0174442	0.0320909	0.0166037	0.0240342	0.0109369	0.0356879	0.0225843	0.0390505	0.0123341	0.063391	0.00593178	0.024737	0.000585649	0.015832	0.637309	0.0411153	0.0307348	0.272228	0.00278106	0.999844	0.99996	1.00004	1.00016	0.284634	0.388294	0.113302	0.21377	0.6297324	1.222354
16660	-4481.855	-4498.7	16.84543	6.751887e+07	0.386998	0.000601529	0.0118541	0.00630068	0.00145794	0.00527732	0.0200477	0.0278646	0.0292084	0.0051973	0.00690717	0.00432677	0.0164368	0.109045	0.0407408	0.0421107	0.032777	0.0586591	0.0761031	0.0146856	0.0128401	0.00105749	0.0158157	0.0401873	0.0251956	0.021093	0.0164383	0.0187974	0.0283139	0.0222529	0.00215562	0.068766	0.00807537	0.0132981	0.0199006	0.0210309	0.622751	0.0353243	0.0214533	0.288335	0.0111052	0.999845	0.99996	1.00004	1.00015	0.291362	0.383525	0.106878	0.218235	0.6210099	1.210787
16670	-4478.271	-4495.443	17.17214	9782228	0.308509	0.00284401	0.00605832	0.000622612	0.00305833	0.0032654	0.0240535	0.0274834	0.0343318	0.00874367	0.00082082	0.00307639	0.0169609	0.0999376	0.0346635	0.0549682	0.0419951	0.0473503	0.0956277	0.0329872	0.025062	0.00352209	0.0152176	0.0502073	0.0280058	0.0048464	0.0139162	0.0275929	0.0175753	0.0295518	0.00491637	0.0795624	0.00700645	0.0183351	0.00544087	0.0282679	0.694862	0.0182738	0.0170925	0.237305	0.00419915	0.999594	0.999896	1.0001	1.00041	0.313539	0.360502	0.102991	0.222968	0.6083832	1.178116
16680	-4474.508	-4491.154	16.64647	8.530535e+07	0.367015	0.00152487	0.00857457	0.00102037	0.000695607	0.00264671	0.0136803	0.0390677	0.0436499	0.0021466	0.00220099	0.00564899	0.0163979	0.0902698	0.0309966	0.0439417	0.0486186	0.0815861	0.0721547	0.0329872	0.0229043	0.00393813	0.0205378	0.0232795	0.0228421	0.00643167	0.0109122	0.0296525	0.0275594	0.0257998	0.00332476	0.0706864	0.00689965	0.0276814	0.0234089	0.0252461	0.650809	0.0208139	0.00880934	0.270292	0.0240303	0.999862	0.999965	1.00003	1.00014	0.285745	0.382574	0.112565	0.219116	0.6257463	1.230683
16690	-4490.025	-4507.333	17.30831	2.584206e+07	0.318413	0.00168793	0.00412987	0.00299859	0.000954906	0.00467106	0.0294256	0.0359736	0.0533198	0.00747604	0.00435213	0.00141357	0.0134613	0.0744656	0.0129752	0.0440022	0.0435485	0.0513585	0.0721547	0.0344297	0.00587634	0.00809321	0.0205378	0.0275792	0.0102401	0.0112892	0.0164528	0.0520999	0.0295501	0.0276229	0.00773116	0.083296	0.00542976	0.0252449	0.0222434	0.0255124	0.62398	0.00998339	0.0151244	0.273253	0.0521474	0.99975	0.999936	1.00006	1.00025	0.301984	0.364828	0.104623	0.228566	0.6134506	1.164499
16700	-4487.216	-4505.775	18.5595	5.129276e+07	0.257498	0.00168793	0.0110997	0.000919358	0.000485708	0.00746144	0.0179122	0.04492	0.0324546	0.00661145	0.00622701	0.0100986	0.0119004	0.0763806	0.0296003	0.0422944	0.0189805	0.0405732	0.059063	0.0296115	0.0376714	0.0117464	0.0231957	0.0184527	0.00628215	0.013389	0.010446	0.0184175	0.0314642	0.0404168	0.00130703	0.0692669	0.00127376	0.0185582	0.0317135	0.0321075	0.621419	0.034263	0.0171542	0.257125	0.0379316	0.999823	0.999955	1.00005	1.00018	0.28112	0.388048	0.104771	0.22606	0.5870986	1.039381
16710	-4469.548	-4488.988	19.4402	4.6704e+07	0.252696	0.00109781	0.0139989	6.75388e-05	0.000454778	0.00468176	0.014718	0.024349	0.0389825	0.00536183	0.00555572	0.00416751	0.0128059	0.0575136	0.0305014	0.0356403	0.0362211	0.0488062	0.0627928	0.0273805	0.0184989	0.00209432	0.0238509	0.0235937	0.0180913	0.0167998	0.00681569	0.0204451	0.0253142	0.0266536	0.00252235	0.0515466	0.00922234	0.0132397	0.0148284	0.0297109	0.567883	0.0339783	0.0206039	0.324914	0.0229099	0.999814	0.999953	1.00005	1.00019	0.313489	0.366617	0.113733	0.206161	0.6329626	0.9513102
16720	-4473.336	-4491.635	18.29907	4.727015e+07	0.298143	0.00274555	0.00860724	0.00196249	0.000119012	0.00398123	0.0199684	0.0258117	0.0259549	0.0048231	0.00604045	0.00850625	0.0114548	0.0588653	0.0148486	0.0520212	0.0488334	0.0594347	0.0698076	0.0207103	0.0222762	0.00638174	0.0184078	0.0141159	0.0160328	0.0281006	0.01739	0.021936	0.0136758	0.0202027	0.00151685	0.0782412	0.005177	0.0173137	0.0420162	0.0254191	0.551955	0.0306599	0.0211295	0.333203	0.0376329	0.999815	0.999953	1.00005	1.00018	0.296008	0.378905	0.116411	0.208676	0.6101871	1.065424
16730	-4476.833	-4495.237	18.40462	2.845272e+07	0.245908	0.00258408	0.00557664	0.00123697	0.001075	0.00404169	0.0134675	0.0193498	0.0589477	0.00292835	0.00804017	0.00712802	0.0152601	0.0795917	0.0152359	0.0585199	0.037343	0.0489139	0.100727	0.0207103	0.0100517	0.0134887	0.0201235	0.00790766	0.0244821	0.0281006	0.00678455	0.0322778	0.012089	0.0328474	0.00326193	0.0552287	0.00666055	0.0129616	0.0420162	0.0277887	0.577915	0.0378744	0.0116219	0.310548	0.0342517	0.999762	0.999939	1.00006	1.00024	0.288269	0.399352	0.104705	0.207674	0.6188065	1.054868
16740	-4486.735	-4504.988	18.25257	4.420063e+07	0.248392	0.00410369	0.00651138	0.000341876	0.00359418	0.00904886	0.0100742	0.0136279	0.0386282	0.00832293	0.00188424	0.00865448	0.0202665	0.0684689	0.0167141	0.0498634	0.0430083	0.0552041	0.0661516	0.0128093	0.00978623	0.0117101	0.0202562	0.0299517	0.0028527	0.0361982	0.0133899	0.0132873	0.0306308	0.0277546	0.00498896	0.0818911	0.00235997	0.029462	0.0698834	0.026871	0.597492	0.0146228	0.0150364	0.30961	0.036368	0.999809	0.999951	1.00005	1.00019	0.293181	0.380999	0.105509	0.220312	0.6135304	1.070074
16750	-4485.079	-4502.729	17.65029	7.900961e+07	0.322363	0.00261444	0.00459122	0.00688531	0.000182746	0.00876222	0.0101758	0.0274696	0.0257414	0.0109446	0.0040403	0.00549072	0.0132434	0.0584724	0.0318519	0.0661342	0.0416982	0.0503165	0.0620035	0.0138554	0.0204364	0.00235983	0.0307022	0.016297	0.00619678	0.022512	0.0122571	0.0273535	0.0328858	0.0376776	0.00195096	0.0905059	0.00172082	0.0198493	0.0407586	0.0232177	0.597028	0.0219442	0.0229788	0.298684	0.036147	0.999857	0.999964	1.00004	1.00014	0.30201	0.381333	0.102948	0.213709	0.6001474	1.130301
16760	-4476.874	-4494.885	18.01092	7.657751e+07	0.319285	0.00152156	0.0136449	0.000875847	0.000504015	0.0054057	0.0125998	0.0212553	0.0371015	0.00410152	0.00345165	0.00244929	0.018857	0.0692144	0.0297226	0.0587196	0.0271868	0.0634417	0.0654692	0.0147667	0.00569527	0.00514316	0.0206178	0.0224542	0.0150603	0.0295954	0.00427032	0.051104	0.0206705	0.0311703	0.00508534	0.0547571	0.0161118	0.0168029	0.0261251	0.026772	0.57739	0.0340686	0.018028	0.307602	0.0361393	0.999855	0.999963	1.00004	1.00015	0.285854	0.386903	0.106298	0.220944	0.6238404	1.094238
16770	-4481.031	-4498.3	17.26963	4.04323e+07	0.35724	0.00560435	0.00821866	0.000784753	0.000212818	0.00474401	0.023075	0.0242947	0.0214378	0.00276502	0.00970222	0.00317429	0.0192596	0.0692144	0.0271665	0.0395178	0.0433404	0.0512258	0.0613313	0.0210713	0.0124189	0.00338938	0.0225099	0.00942453	0.023186	0.03083	0.0126955	0.0475608	0.0303019	0.0418576	0.00229844	0.0706391	0.00653177	0.020471	0.0408721	0.0260163	0.547042	0.0323222	0.0203994	0.330083	0.0441372	0.9998	0.999949	1.00005	1.0002	0.315425	0.365132	0.115614	0.20383	0.6349751	1.168367
16780	-4482.852	-4499.703	16.8508	3.580506e+07	0.414789	0.000230501	0.00547356	0.000173419	0.00110659	0.00513328	0.0127167	0.0435197	0.0322925	0.00389611	0.0101124	0.00611993	0.0144945	0.0619227	0.0141275	0.0420397	0.0351228	0.0537467	0.081073	0.0390653	0.0101605	0.00470134	0.0180057	0.0150568	0.0292112	0.03083	0.00717814	0.0349506	0.0204823	0.0431569	0.000877245	0.079078	0.00149028	0.0164024	0.0215134	0.0151962	0.581148	0.0443371	0.0123953	0.317719	0.0292046	0.999788	0.999946	1.00005	1.00021	0.311791	0.363845	0.115587	0.208777	0.619493	1.21025
16790	-4492.965	-4511.601	18.63659	3.940158e+07	0.259563	0.00048757	0.00792058	0.00334387	0.00186131	0.00318899	0.0212866	0.0248052	0.0445084	0.00851574	0.00528951	0.00198911	0.0116319	0.0770259	0.0169557	0.0509948	0.0217374	0.0379082	0.103067	0.00604774	0.011135	0.00845823	0.016238	0.0504666	0.0551732	0.02264	0.0172621	0.0250033	0.0117175	0.0294388	0.000482307	0.0464289	0.00264917	0.0174526	0.00899664	0.0214691	0.535612	0.0273455	0.0116699	0.320728	0.0831758	0.999798	0.999948	1.00005	1.0002	0.292373	0.364703	0.120928	0.221996	0.6392907	1.031671
16800	-4496.279	-4512.082	15.80354	3.671535e+07	0.420884	0.00535313	0.00565516	0.00379734	0.00727453	0.00417442	0.0212866	0.026738	0.00974378	0.00499652	0.00855773	0.00854608	0.0187813	0.0865598	0.0372997	0.0435054	0.0443159	0.044496	0.0715549	0.0312599	0.00670299	0.00795666	0.0301249	0.0431841	0.0377829	0.0322413	0.00270872	0.0359144	0.0265982	0.0491301	0.0132461	0.101524	0.00261781	0.0193087	0.00115494	0.0248456	0.553182	0.0239582	0.00916577	0.319561	0.0692873	0.99979	0.999947	1.00005	1.00021	0.296051	0.397953	0.0947839	0.211213	0.6092187	1.314976
16810	-4480.812	-4498.856	18.04458	970350	0.283554	0.00264871	0.00562555	0.00114095	0.000285395	0.00137042	0.027323	0.0189721	0.0471327	0.00328156	0.00603816	0.00865178	0.01277	0.0760432	0.0397107	0.0578121	0.0357137	0.0511488	0.0555878	0.0147204	0.00941929	0.00342102	0.0196517	0.0359727	0.0508097	0.0255933	0.003368	0.0359144	0.0204673	0.0208776	0.00831331	0.073293	0.00508486	0.0215857	0.00756972	0.0210323	0.582067	0.0308176	0.0156808	0.340541	0.00986119	0.99871	0.99967	1.00033	1.00129	0.294035	0.392991	0.104477	0.208496	0.6191163	1.090873
16820	-4486.063	-4503.265	17.20242	7757856	0.291969	0.000105408	0.00770269	0.000236868	7.81244e-05	0.00493706	0.0147164	0.038822	0.0413134	0.00619783	0.00603816	0.0119156	0.0212523	0.0985115	0.0259584	0.0464969	0.0268919	0.0537955	0.0737291	0.0276678	0.00774954	0.00391277	0.0278755	0.0600345	0.0163484	0.0400688	0.0123624	0.0384752	0.0191213	0.0389932	0.0124767	0.0557486	0.0125238	0.00697941	0.0240819	0.0231665	0.615086	0.0258911	0.00601919	0.313874	0.0159628	0.999544	0.999883	1.00012	1.00046	0.297966	0.389744	0.103233	0.209057	0.6075045	1.175088
16830	-4488.541	-4507.25	18.70911	2.987727e+07	0.250631	0.000475968	0.00376262	0.00134477	0.000456929	0.00211616	0.0131888	0.0209744	0.038253	0.00583665	0.00603816	0.00486732	0.0270941	0.0573302	0.023004	0.0357515	0.0408289	0.0340653	0.0505377	0.0572625	0.00640916	0.00551788	0.0199353	0.00676745	0.0024177	0.0207121	0.0190982	0.0419242	0.0248746	0.0452229	0.00118514	0.0695997	0.00238678	0.0176311	0.0669177	0.0240785	0.59792	0.0251685	0.015476	0.271845	0.0655112	0.999767	0.999941	1.00006	1.00023	0.315331	0.369116	0.0977689	0.217784	0.6310944	1.02442
16840	-4479.075	-4496.603	17.52812	6.397218e+07	0.363564	0.00437857	0.00430905	0.00457507	0.00331838	0.00656046	0.0086151	0.0287174	0.0308567	0.00415205	0.00430296	0.00527647	0.0195226	0.0963597	0.0355257	0.0466527	0.0410034	0.0341365	0.0577804	0.0218718	0.0246464	0.000560799	0.0186919	0.000643632	0.0135781	0.0109685	0.011708	0.0385698	0.0269658	0.0302209	0.000229746	0.065196	0.00229921	0.0206356	0.0561245	0.0232326	0.625923	0.014332	0.0293783	0.276523	0.0306106	0.999841	0.99996	1.00004	1.00016	0.293629	0.38794	0.0930885	0.225342	0.6059827	1.142518
16850	-4486.06	-4503.103	17.0428	9.448693e+07	0.361787	0.00314568	0.00310202	0.00181442	0.000885859	0.00413978	0.0194602	0.0258314	0.048677	0.0105158	0.00291496	0.00281068	0.0176832	0.0954359	0.0124958	0.0425939	0.0349404	0.0352306	0.0543768	0.0267622	0.0231061	0.00997351	0.0182988	0.013476	0.0441685	0.019401	0.0176384	0.0248666	0.0200421	0.0352999	0.00237222	0.0853511	0.00118475	0.0196031	0.051665	0.0240975	0.616545	0.0297487	0.00923825	0.259566	0.0608049	0.999869	0.999967	1.00003	1.00013	0.269258	0.42841	0.0980495	0.204283	0.6320681	1.19105
16860	-4478.106	-4497.138	19.03168	5.520861e+07	0.272786	0.00401623	0.00441061	0.000947408	0.000931562	0.00416433	0.0171942	0.014499	0.0427853	0.00481886	0.00555163	0.0044521	0.0127331	0.082663	0.011742	0.0397024	0.0316253	0.0397184	0.0642284	0.0329518	0.0063219	0.00526925	0.0209941	0.015907	0.00948806	0.0278414	0.0162889	0.0359102	0.0284082	0.0142119	0.00362192	0.0561969	0.00930341	0.0116277	0.0388499	0.0227081	0.601135	0.0387962	0.00997254	0.268659	0.0587298	0.999829	0.999956	1.00004	1.00017	0.294381	0.389466	0.103401	0.212752	0.6192639	0.9921621
16870	-4477.612	-4495.136	17.5238	5.264023e+07	0.284216	5.5277e-05	0.00389478	0.00069225	0.00115441	0.00499447	0.0251762	0.0363267	0.0424667	0.00458238	0.00448324	0.00750211	0.0151585	0.102194	0.0209612	0.0761726	0.0215157	0.0518768	0.060852	0.0184994	0.00249099	0.00424115	0.0213508	0.0380484	0.0367678	0.0178258	0.0129047	0.0299393	0.0285204	0.031015	0.000887914	0.0629121	0.000448548	0.0183837	0.0544392	0.0234722	0.593894	0.0350972	0.0122305	0.313456	0.0218502	0.999825	0.999955	1.00004	1.00018	0.289448	0.408466	0.105681	0.196405	0.6134724	1.14295
16880	-4484.742	-4501.259	16.51736	2.468328e+07	0.433783	0.000769977	0.00699438	0.000542497	0.00460477	0.0038304	0.015335	0.0173066	0.0420654	0.00536454	0.00309319	0.00540468	0.00764988	0.0823719	0.0389896	0.0625379	0.0346349	0.064722	0.0639917	0.011441	0.00129623	0.00749635	0.0302164	0.0288639	0.0230842	0.0196591	0.00623108	0.0354875	0.0249692	0.0104689	0.00164033	0.0602615	0.00658689	0.0182654	0.0636335	0.0217726	0.619106	0.0281696	0.0219218	0.302047	0.00698226	0.999744	0.999935	1.00007	1.00026	0.294896	0.39519	0.0951723	0.214742	0.6268551	1.243594
16890	-4477.87	-4494.97	17.10045	1.120045e+07	0.320088	0.00440244	0.00256852	0.000859909	0.00123558	0.00227191	0.0166562	0.0261337	0.0329593	0.00478142	0.00798512	0.00550618	0.0169584	0.0590841	0.0478433	0.0365462	0.0534363	0.0744827	0.0878011	0.0278651	0.0354203	0.00637579	0.0217356	0.0251477	0.0115794	0.0134607	0.0105606	0.0363316	0.0220205	0.0374928	0.00213689	0.0911279	0.0040758	0.0191871	0.0191676	0.0229132	0.632358	0.0224412	0.0186832	0.288638	0.0149666	0.99962	0.999903	1.0001	1.00038	0.317845	0.367571	0.110756	0.203827	0.5941197	1.185286
16900	-4479.025	-4495.834	16.80846	7.944471e+07	0.355564	0.00272969	0.00196559	0.000639497	0.00123558	0.0055894	0.022908	0.0308137	0.0423417	0.006545	0.00138622	0.0079514	0.0138465	0.0847987	0.0206145	0.0333212	0.0346807	0.0555188	0.0807053	0.0270582	0.00697623	0.00297039	0.0293352	0.0246438	0.0272313	0.014307	0.014839	0.0425357	0.029908	0.0260579	0.00367731	0.0878921	0.00413109	0.0158427	0.0539225	0.0240006	0.606859	0.013978	0.0284138	0.301203	0.0255454	0.999858	0.999964	1.00004	1.00014	0.281897	0.378349	0.11785	0.221904	0.6133676	1.214484
16910	-4474.58	-4492.182	17.60249	8.23517e+07	0.365762	0.00226609	0.00381116	0.00140665	0.000950091	0.00404675	0.0269094	0.0164742	0.0423417	0.00354875	0.00099628	0.0104408	0.0114993	0.0805333	0.0196872	0.0668138	0.0347733	0.052028	0.0762778	0.0257803	0.00401412	0.00297039	0.0293352	0.0160413	0.0180647	0.0272956	0.0102456	0.0136191	0.00930966	0.0354295	0.00367731	0.0648507	0.0137278	0.0140353	0.0261188	0.0229013	0.618549	0.0261675	0.0107188	0.306528	0.0151354	0.99986	0.999963	1.00004	1.00014	0.296768	0.392209	0.108568	0.202454	0.6355881	1.135082
16920	-4486.851	-4504.657	17.80675	6.812254e+07	0.309617	0.00280211	0.00386418	0.00145093	0.000648014	0.00435415	0.0164195	0.0201943	0.0356627	0.00423763	0.00694199	0.00658799	0.0210318	0.0686323	0.0127284	0.0496256	0.0679435	0.0461938	0.0640481	0.0300697	0.00261695	0.00510197	0.0168399	0.00632046	0.00781225	0.0209169	0.0205539	0.0385061	0.00914759	0.0317534	0.0110764	0.0880344	0.00547328	0.0172459	0.0602021	0.0198436	0.643143	0.0375251	0.0129476	0.254313	0.0322277	0.999846	0.999961	1.00004	1.00015	0.309288	0.385434	0.104245	0.201033	0.6262837	1.114655
16930	-4477.674	-4494.834	17.16044	9.549224e+07	0.349612	0.00573255	0.00698369	0.00113116	0.00273934	0.00660933	0.0117438	0.030127	0.0401893	0.00423763	0.00531426	0.00866152	0.00568224	0.080247	0.0280778	0.046832	0.0608758	0.0407755	0.0627602	0.0265723	0.0101773	0.00321856	0.0193102	0.0144535	0.0288691	0.0337564	0.0123738	0.0270063	0.0242442	0.0411539	0.000878055	0.0741593	0.00135732	0.0139598	0.0494647	0.0292783	0.601693	0.0239416	0.00860641	0.323959	0.012522	0.99987	0.999967	1.00003	1.00013	0.312253	0.368674	0.113415	0.205659	0.5963427	1.179287
16940	-4481.51	-4497.747	16.23712	2.405921e+07	0.42373	0.0054849	0.0101122	0.000131808	0.00218997	0.00308975	0.021089	0.0205957	0.0312418	0.00319582	0.00227913	0.00723077	0.0170907	0.113497	0.015714	0.0452048	0.0554427	0.050166	0.0924948	0.0475595	0.00732507	0.00973715	0.0225868	0.00942566	0.0206342	0.0229533	0.0112774	0.0220371	0.0260228	0.0303928	0.00180838	0.0462451	0.00304696	0.0223792	0.0482058	0.0280831	0.611779	0.0220982	0.0105089	0.317639	0.00989154	0.999741	0.999934	1.00007	1.00026	0.284665	0.401457	0.104442	0.209436	0.6402573	1.271618
16950	-4480.003	-4498.523	18.52078	1.59249e+07	0.265929	0.00411514	0.00306939	0.00121909	0.000994793	0.00356138	0.0122638	0.0219305	0.034873	0.00527358	0.00572008	0.00307788	0.020695	0.0876127	0.0210421	0.0450845	0.0198727	0.0648962	0.103862	0.0180054	0.00574973	0.00691433	0.0281013	0.000711167	0.024108	0.0242174	0.0142954	0.022601	0.0276356	0.0186365	0.00389579	0.0476356	0.000234619	0.0197332	0.0556833	0.0235047	0.590497	0.0293539	0.0233874	0.304413	0.028844	0.999682	0.999919	1.00008	1.00032	0.316682	0.379294	0.112218	0.191806	0.6366623	1.043252
16960	-4481.48	-4500.292	18.81219	2052522	0.293522	0.00151347	0.00784588	0.00249471	0.00189696	0.00178509	0.0109198	0.0234317	0.0362567	0.00786162	0.00840797	0.0032794	0.0101887	0.0710635	0.0249442	0.0350387	0.0391181	0.0509586	0.0769663	0.0279563	0.0230706	0.00748198	0.0209078	0.0114303	0.0257745	0.00390323	0.0159504	0.0114433	0.0277015	0.0320996	3.09355e-05	0.0522837	0.00933513	0.0125822	0.0246662	0.0258682	0.622373	0.031728	0.01846	0.264403	0.0371677	0.999113	0.999773	1.00023	1.00089	0.279972	0.384647	0.107061	0.228319	0.6277851	1.014111
16970	-4480.178	-4497.661	17.48308	1528213	0.320528	0.00276798	0.00864854	0.00087507	0.00245682	0.00192226	0.0209451	0.0192339	0.0398145	0.0144357	0.00550434	0.000743743	0.0229258	0.0964794	0.0249442	0.0337968	0.0347055	0.0715305	0.0841562	0.0279563	0.0305329	0.000137816	0.0173278	0.00478253	0.0115924	0.00464998	0.0140083	0.027276	0.0202838	0.0320452	0.000101205	0.0822725	0.00933513	0.0125822	0.0457244	0.0292916	0.571153	0.0283264	0.0148989	0.311737	0.0445931	0.998972	0.999737	1.00026	1.00103	0.298123	0.393178	0.107114	0.201585	0.6178318	1.147023
