Iteration	Posterior	Likelihood	Prior	alpha[1]	alpha[2]	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	part_rate[1]	part_rate[2]	part_rate_mult[1]	part_rate_mult[2]	pinvar[1]	pinvar[2]	TL
11270	-4121.409	-4120.222	-1.187534	8.73611e+07	7.49282e+07	0.367804	0.00749097	0.00764438	0.00414478	0.000641099	0.00580169	0.0117072	0.0368286	0.0300388	0.00692916	0.00597698	0.00668667	0.024964	0.107375	0.0146924	0.0601112	0.0394077	0.0509367	0.102591	0.0691027	0.00811329	0.049505	0.0156313	0.0188487	0.0299807	0.0444435	0.0356626	0.000212586	0.049909	0.0135317	0.0258795	0.0755879	0.00730249	0.00581119	0.00463928	0.223803	2.55239	0.149202	0.850798	0.7489	0.000713438	1.345934
11280	-4113.37	-4113.206	-0.1639632	9.48007e+07	6.99282e+07	0.367225	0.00416758	0.0030186	0.00022864	0.00148186	0.00251305	0.0165245	0.0360086	0.0329497	0.00549251	0.00385548	0.00609559	0.0104425	0.0872001	0.00936351	0.0615819	0.0363902	0.0430715	0.0561505	0.0366627	0.00887067	0.0370084	0.0232263	0.00509868	0.0237829	0.035472	0.0266956	0.00184522	0.0358024	0.0127907	0.0624724	0.0578277	0.0139431	0.0120542	0.00170137	0.205341	2.58932	0.136894	0.863106	0.788743	0.0327617	1.179016
11290	-4131.618	-4130.62	-0.9986257	6.97735e+07	6.83757e+07	0.420142	0.00553462	0.00992692	0.0045964	0.000806905	0.00719959	0.0070183	0.0170568	0.0372019	0.00251306	0.004604	0.00429668	0.0136236	0.0866765	0.0193165	0.10468	0.0461373	0.0379316	0.0919356	0.0173956	0.00751431	0.0133786	0.0246661	0.0172842	0.0244393	0.0184006	0.0392694	0.00026734	0.0275769	0.0132169	0.0256228	0.0731862	0.0499241	0.0182525	0.00636364	0.215242	2.56952	0.143495	0.856505	0.790456	0.0502283	1.297957
11300	-4125.766	-4125.869	0.1025852	8.18502e+07	2.23835e+07	0.355233	0.00212092	0.00440231	0.00299743	0.000790782	0.00547617	0.00864625	0.0354138	0.0337591	0.00481314	0.00310973	0.00918094	0.0158484	0.101737	0.00890828	0.0799212	0.0494838	0.0740525	0.0731214	0.0332014	0.0065711	0.0133786	0.0380519	0.0230173	0.0168805	0.014454	0.037782	7.68507e-05	0.0389323	0.0135068	0.0244718	0.092984	0.0671718	0.0111495	0.00128955	0.251414	2.49717	0.167609	0.832391	0.809442	0.00148314	1.301935
11310	-4136.228	-4136.485	0.257255	2.77013e+06	9.84107e+07	0.371631	0.00187217	0.0052247	0.00825218	0.000126953	0.00475095	0.0230456	0.0247529	0.0329555	0.00729764	0.00585935	0.0117786	0.00673181	0.119024	0.0179734	0.0687227	0.0298972	0.0579619	0.0637164	0.0370081	0.000942624	0.0068484	0.0116226	0.0159935	0.0302665	0.0264051	0.0591534	0.00301626	0.0204546	0.0271689	0.00482221	0.104837	0.0312259	0.012359	0.0169516	0.245959	2.50808	0.163973	0.836027	0.792427	0.0567157	1.270651
11320	-4135.073	-4134.744	-0.3293835	9.47951e+06	8.56602e+07	0.470401	0.00295413	0.00728763	0.000135723	0.000705042	0.00695207	0.0235836	0.0285433	0.0428065	0.00327904	0.016695	0.00823995	0.0178503	0.0780175	0.0100072	0.0690953	0.0331321	0.0630308	0.0946575	0.0506737	0.00268735	0.0108604	0.0268429	0.00599213	0.017762	0.02972	0.0762935	0.00426168	0.0348174	0.0302223	0.00508144	0.0844459	0.019552	0.0147549	0.00203996	0.269063	2.46187	0.179375	0.820625	0.799075	0.00272363	1.393381
11330	-4119.387	-4119.432	0.04488323	9.51722e+07	2.78792e+07	0.314347	0.00216099	0.00734147	0.000107039	0.000557382	0.00134147	0.0134031	0.0193995	0.0315853	0.00335257	0.00173319	0.00499341	0.0217826	0.08447	0.0154212	0.0525637	0.0388118	0.0468404	0.101434	0.0266305	0.0100914	0.0152539	0.0264894	0.0162356	0.0239946	0.0241259	0.0394955	0.00346444	0.0301258	0.0230622	0.0385516	0.0708759	0.0482016	0.0199572	0.00466105	0.212183	2.57563	0.141455	0.858545	0.777253	0.0355318	1.182862
11340	-4128.456	-4129.982	1.526658	9.97764e+07	9.98793e+07	0.27561	0.00552075	0.0026686	0.000664751	0.0025852	0.00293383	0.00764565	0.0277425	0.0545602	0.00226377	0.00552382	0.00312204	0.0217526	0.0949565	0.0290604	0.0348942	0.0471723	0.0360931	0.0873317	0.027084	0.00260635	0.0226535	0.0194515	0.032994	0.032518	0.0218983	0.03818	0.00705994	0.0162353	0.0166786	0.0397592	0.0706593	0.0187047	0.015482	0.00877174	0.242298	2.5154	0.161532	0.838468	0.756463	0.0103863	1.132838
11350	-4131.744	-4132.694	0.9502084	2.90893e+07	7.15495e+07	0.317523	0.00257059	0.00196586	0.00167887	0.00256303	0.000153251	0.0239681	0.023471	0.0210705	0.00710274	0.00849555	0.00552458	0.0264018	0.0841086	0.0297456	0.0311598	0.0257306	0.0630025	0.086314	0.03256	0.00300358	0.00459921	0.0231769	0.0364699	0.00964887	0.033215	0.0479827	0.0023802	0.0424149	0.0232675	0.0178029	0.0857394	0.0449204	0.011315	0.0221428	0.246584	2.50683	0.164389	0.835611	0.757936	0.0150892	1.203189
11360	-4120.537	-4121.071	0.5336439	3.79196e+07	1.42278e+07	0.291711	0.00619215	0.00276667	3.95242e-05	0.00111855	0.00097438	0.0162071	0.0239041	0.0187921	0.003736	0.0135922	0.00438134	0.0274824	0.0858698	0.019339	0.0578242	0.0259171	0.037497	0.0699599	0.0122911	3.19632e-05	9.16728e-05	0.0267129	0.0228071	0.0313787	0.0330872	0.0475178	0.00122143	0.0282063	0.016518	0.0532736	0.103383	0.0440658	0.0160916	0.00565693	0.216658	2.56668	0.144439	0.855561	0.800925	0.00390631	1.14964
11370	-4119.965	-4119.021	-0.9440625	7.0621e+07	6.44018e+07	0.414963	0.00328324	0.00623253	0.00272783	0.000864541	0.00449443	0.0163836	0.0294369	0.0140311	0.00475959	0.0107668	0.00647289	0.019664	0.0809574	0.0062967	0.0610198	0.0467667	0.0541147	0.0642893	0.0440104	0.00593747	0.00675584	0.0303541	0.0228071	0.0201393	0.0361772	0.0407837	0.000278842	0.0451509	0.016518	0.0303532	0.0805717	0.0627877	0.0148836	0.00713564	0.220986	2.55803	0.147324	0.852676	0.759757	0.0586463	1.312169
11380	-4138.202	-4137.831	-0.3710051	6.96195e+07	7.04441e+07	0.366321	0.00885436	0.00445015	0.00436944	0.00294282	0.00485127	0.027266	0.0280111	0.030386	0.00748364	0.0155159	0.00182994	0.0200163	0.120466	0.0139571	0.0610564	0.0287351	0.0434031	0.0898922	0.0322427	0.00568908	0.00720303	0.0188135	0.0129069	0.0160056	0.0288722	0.043887	0.00460586	0.0324903	0.0248849	0.0299232	0.0897814	0.0523417	0.0144886	0.00470265	0.234475	2.53105	0.156317	0.843683	0.747369	0.0224838	1.298646
11390	-4131.043	-4128.966	-2.076902	3.91817e+07	7.42267e+07	0.475353	0.00705824	0.0037679	0.00413753	0.000734656	0.00506078	0.0108753	0.0218394	0.0250844	0.00312558	0.00399152	0.0112379	0.0210357	0.111148	0.0202583	0.0671539	0.0390706	0.0670446	0.0597448	0.0841976	0.0132524	0.0226396	0.0228749	0.0346655	0.0213829	0.0703444	0.0510625	0.00325498	0.0471729	0.0128209	0.028435	0.0616569	0.0358102	0.0124931	0.000537641	0.238055	2.52389	0.158703	0.841297	0.795826	0.020591	1.480324
11400	-4127.586	-4127.801	0.2148953	7.4841e+07	2.64079e+06	0.336749	0.00469527	0.00874041	0.000437082	0.000927386	0.00515331	0.0187261	0.0328243	0.0285816	0.00404589	0.00455507	0.00318545	0.0175042	0.0937114	0.0330587	0.0546585	0.0517713	0.0346949	0.0741003	0.0363514	0.00937045	0.022365	0.0212064	0.0211999	0.0189885	0.0603899	0.0202138	0.000173832	0.0324404	0.0168951	0.0446694	0.0976857	0.0306291	0.0121051	0.00143384	0.239066	2.52187	0.159378	0.840622	0.80204	0.0481138	1.254238
11410	-4120.906	-4122.27	1.364692	4.79831e+07	6.88028e+07	0.332472	0.00179752	0.00267061	0.000647353	0.00144262	0.00174476	0.0224702	0.0264609	0.0348002	0.00609541	0.00455507	0.00829829	0.0203933	0.0871352	0.0118847	0.0662948	0.0291052	0.0486779	0.0713023	0.0365439	0.00823158	0.00503758	0.0189013	0.00724751	0.0197442	0.0516214	0.0186817	0.000488539	0.0316835	0.0154096	0.0473639	0.0749085	0.0269781	0.0168508	0.00221373	0.246043	2.50791	0.164029	0.835971	0.80917	0.0281798	1.160154
11420	-4130.667	-4130.41	-0.2573598	8.10394e+07	6.08389e+07	0.352768	0.00210457	0.0108578	0.00491137	0.00808453	0.00680661	0.0141486	0.0325834	0.0356768	0.0030475	0.00597954	0.0028916	0.0141398	0.0581284	0.0183919	0.0488382	0.0480661	0.0576361	0.0567554	0.0377039	0.00436324	0.00780756	0.0144895	0.0297464	0.0162721	0.061479	0.0782512	0.00716189	0.0256266	0.0218084	0.0113046	0.109869	0.0345002	0.0104371	0.0163417	0.228713	2.54257	0.152476	0.847524	0.762803	0.00287846	1.268978
11430	-4128.698	-4127.031	-1.666581	6.88894e+07	4.84658e+07	0.361686	0.00368382	0.00438302	0.000432666	0.00420618	0.00133212	0.0266024	0.0207214	0.010104	0.0058066	0.00252986	0.00813152	0.0180898	0.125847	0.0254342	0.0628686	0.0238665	0.0535456	0.07188	0.0327422	0.0073715	0.0156161	0.026194	0.0473726	0.029353	0.0347741	0.0550443	7.36041e-05	0.0511093	0.0232953	0.0121871	0.064423	0.0395566	0.00944536	0.00591033	0.193905	2.61219	0.12927	0.87073	0.785889	0.0383466	1.28562
11440	-4118.173	-4117.697	-0.476392	1.53833e+07	6.04459e+07	0.34504	0.00147856	0.00658976	0.00209866	0.000629843	0.00630989	0.0181368	0.0271059	0.010815	0.00659404	0.00562023	0.00874111	0.0136481	0.112861	0.0213251	0.0680495	0.0340163	0.0691698	0.10103	0.0122164	0.00478319	0.00875217	0.0164711	0.0445566	0.0267464	0.0409108	0.0158627	0.00322609	0.0426303	0.0177892	0.0355371	0.0685993	0.0414707	0.0108062	0.000784436	0.216589	2.56682	0.144393	0.855607	0.793159	0.0391463	1.250403
11450	-4121.219	-4120.226	-0.992844	2.38309e+07	1.22804e+07	0.318873	0.00732606	0.0110917	0.00188691	0.000700822	0.00305259	0.0211954	0.0261068	0.0216834	0.00367004	0.00777207	0.00524961	0.0165752	0.0845047	0.0238147	0.0544927	0.0360529	0.0588414	0.107487	0.0244658	0.00540424	0.00533325	0.014414	0.0188805	0.0205093	0.0746838	0.0231157	0.00131168	0.0356145	0.0123055	0.0402242	0.0685993	0.0514443	0.0145443	0.00895246	0.196952	2.6061	0.131302	0.868698	0.767378	0.0213697	1.230179
11460	-4118.852	-4120.125	1.273705	1.55241e+07	5.61383e+07	0.314544	0.00573925	0.0045482	0.00157861	0.000744413	0.00564591	0.0156186	0.0236487	0.0346186	0.00708882	0.0101416	0.00198	0.0277129	0.0943899	0.0162843	0.0635572	0.0630914	0.0597316	0.0687929	0.0298976	0.0108227	0.0290891	0.0243877	0.0265256	0.023637	0.0218741	0.0314293	0.000735813	0.0383248	0.0254479	0.0310604	0.0683612	0.0266731	0.00994678	0.002158	0.264059	2.47188	0.176039	0.823961	0.770106	0.00488522	1.219828
11470	-4125.276	-4124.719	-0.5561066	1.32587e+07	3.69562e+07	0.398508	0.00256443	0.000654901	0.000675386	0.000135095	0.00228236	0.011207	0.0335252	0.013633	0.00423014	0.0106591	0.0113613	0.0224966	0.103533	0.0162843	0.0708639	0.0486779	0.0302555	0.090958	0.0376295	0.00732372	0.0197445	0.021396	0.0169948	0.0244173	0.0263299	0.0535357	0.000297678	0.039007	0.0191668	0.019931	0.0638025	0.0288623	0.0166109	0.00216057	0.219903	2.56019	0.146602	0.853398	0.774494	0.00472062	1.269715
11480	-4119.739	-4118.829	-0.9099675	4.86469e+06	5.36689e+07	0.425193	0.00306584	0.00607746	0.00208589	0.000138813	0.00683228	0.0131674	0.029171	0.013633	0.00404226	0.00640713	0.00919563	0.00967211	0.0829024	0.0258145	0.056064	0.0409027	0.0618197	0.0557798	0.0122615	0.000907234	0.00757358	0.0143914	0.0394436	0.0151277	0.0414883	0.0599266	0.00197645	0.042949	0.0120022	0.0115631	0.0881076	0.0469839	0.0176741	0.00950252	0.210916	2.57817	0.140611	0.859389	0.787732	0.0144938	1.273844
11490	-4121.317	-4120.952	-0.364523	2.14844e+06	9.31279e+07	0.353185	0.001175	0.00554749	0.00388742	0.00127195	0.00367915	0.0147992	0.0324178	0.0295952	0.00583797	0.00345475	0.00508333	0.0171453	0.126772	0.0186569	0.0581675	0.0516562	0.0444093	0.0676496	0.0192412	0.00142006	0.00529747	0.0219685	0.0451282	0.0266979	0.0454933	0.0407426	0.0020912	0.0234324	0.0212057	0.00857385	0.0757862	0.0469839	0.00795939	0.010976	0.218971	2.56206	0.145981	0.854019	0.80133	0.0237294	1.247389
11500	-4124.577	-4124.164	-0.4133532	9.03517e+07	4.90788e+07	0.354455	0.00155616	0.00390348	0.000418639	0.0018468	0.00281476	0.0141907	0.0226476	0.0299851	0.00449598	0.00345475	0.00568394	0.0217684	0.088919	0.0244112	0.0428426	0.0515596	0.045971	0.065694	0.00370478	0.00335938	0.00367426	0.0197369	0.024247	0.0187371	0.0520533	0.0574333	0.00196023	0.0363348	0.0287145	0.012598	0.070502	0.0476786	0.01125	0.00152391	0.199001	2.602	0.132667	0.867333	0.779773	0.024309	1.180126
11510	-4124.579	-4124.549	-0.02971434	4.11684e+07	7.06861e+07	0.331004	0.000770291	0.0107163	0.000143027	0.00225555	0.0100198	0.0158148	0.0242975	0.0399344	0.010913	0.00345475	0.00653207	0.0129681	0.0949908	0.00779806	0.0633601	0.0402401	0.0483352	0.0940991	0.0216219	0.00431902	0.0157257	0.0211699	0.0492304	0.0158106	0.015552	0.0712649	0.00196023	0.0542924	0.0131388	0.0176314	0.087043	0.0345342	0.0107548	0.00117871	0.230789	2.53842	0.153859	0.846141	0.800411	0.0139057	1.252875
11520	-4125.027	-4124.134	-0.89341	4.89285e+07	5.47927e+07	0.359026	0.00320788	0.00362268	0.0017661	0.00091648	0.00330813	0.013187	0.0161683	0.0188671	0.0143916	0.00181315	0.00318681	0.0167855	0.0600471	0.0140552	0.0657195	0.0236657	0.0483352	0.078846	0.0184557	0.00319935	0.014468	0.0250778	0.0609972	0.0131067	0.0469914	0.069721	0.00178931	0.0382829	0.0118025	0.00653831	0.103022	0.0667941	0.018401	0.00860785	0.205941	2.58812	0.137294	0.862706	0.784821	0.00211377	1.254171
11530	-4120.338	-4119.92	-0.4176849	5.34175e+07	4.59573e+07	0.359026	0.00464084	0.00111017	0.00125798	0.00202008	0.000589685	0.0186919	0.0311472	0.0274579	0.00795542	0.00197724	0.00634794	0.00747233	0.0748526	0.00476352	0.0620524	0.0319207	0.0634785	0.0639779	0.0255171	0.0091002	0.0138776	0.0239562	0.0388999	0.0266613	0.0215063	0.0692876	0.00389636	0.0286747	0.0281912	0.00763443	0.0801538	0.0311366	0.017754	0.00733081	0.205322	2.58936	0.136881	0.863119	0.802183	0.0255774	1.204318
11540	-4120.739	-4119.142	-1.597846	9.5228e+07	7.41614e+07	0.390104	0.0029989	0.0029719	0.000131627	0.000767983	0.00651547	0.0182138	0.0225349	0.0399869	0.00737477	0.00241353	0.00164611	0.0199666	0.108847	0.0125068	0.0709382	0.0439529	0.059824	0.0656164	0.0412257	0.00956703	0.0163334	0.0255564	0.035212	0.0238141	0.0356861	0.0305229	0.00210003	0.0387014	0.0100152	0.0544864	0.0735299	0.0502919	0.0147017	0.00417335	0.211084	2.57783	0.140722	0.859278	0.789639	0.0842361	1.343229
11550	-4132.073	-4131.653	-0.4193863	5.13263e+06	2.37673e+07	0.364229	0.00185592	0.00519628	0.00237553	0.00755618	0.00651547	0.0086985	0.0187547	0.0392869	0.00284285	0.00576158	0.00533893	0.0155114	0.0643369	0.00552818	0.0722155	0.03704	0.0485258	0.0714485	0.0205529	0.0111548	0.0392662	0.0319662	0.0311543	0.00930832	0.0197683	0.00552512	0.0092338	0.0358793	0.0126583	0.067216	0.0863735	0.0365483	0.0140685	0.00251619	0.208529	2.58294	0.13902	0.86098	0.788413	0.00701349	1.216208
11560	-4123.637	-4125.753	2.116146	3.6138e+07	6.19811e+07	0.307312	0.00621579	0.00304148	0.00341083	0.00115565	0.0103721	0.0120018	0.0202746	0.0134724	0.00385811	0.00576158	0.00817036	0.0211454	0.0912371	0.0132221	0.0460108	0.0533253	0.051237	0.0579889	0.0229551	0.00122637	0.0151652	0.0282216	0.0379883	0.022422	0.0273486	0.0123015	0.0056794	0.0382703	0.0148391	0.067216	0.055524	0.0514515	0.00595834	0.00928251	0.267628	2.46474	0.178418	0.821582	0.78563	0.0204899	1.145063
11570	-4124.944	-4125.008	0.06379393	2.8617e+07	4.26198e+06	0.446689	0.00179505	0.00772241	0.000408064	0.000398571	0.00183257	0.0121639	0.0343079	0.0287673	0.00417331	0.00154189	0.00275757	0.019986	0.0894441	0.0134392	0.0686093	0.0515938	0.0550607	0.087931	0.021923	0.00608453	0.0081439	0.0221072	0.0379883	0.0221994	0.026938	0.0240673	0.00707787	0.0249329	0.0178394	0.051302	0.107031	0.0119565	0.0115553	0.00150848	0.26053	2.47894	0.173687	0.826313	0.796855	0.05214	1.331276
11580	-4128.799	-4125.886	-2.912934	4.88994e+07	450473	0.51572	0.00116598	0.00712528	0.00677402	0.00225846	0.000816678	0.0267297	0.0281632	0.0466403	0.00553976	0.00914656	0.00434052	0.0241745	0.0704039	0.016049	0.0400426	0.0562945	0.0380714	0.0822147	0.0206686	0.000445279	0.0127241	0.0278161	0.0343101	0.0201817	0.03477	0.00819229	0.000673207	0.0258368	0.0263515	0.0783159	0.0816784	0.0378469	0.022625	0.00248466	0.195516	2.60897	0.130344	0.869656	0.790125	0.0218411	1.416591
11590	-4121.887	-4118.972	-2.914705	9.73303e+07	6.26078e+06	0.469917	0.00367134	0.00617309	0.000972319	0.000934806	0.00288686	0.0166076	0.0303302	0.0378695	0.00693239	0.00972221	0.00251084	0.0131919	0.133298	0.0218185	0.0364213	0.0398909	0.0582691	0.0901712	0.0206686	0.0054978	0.017055	0.0216794	0.0343101	0.0258311	0.0212154	0.0358605	0.00428792	0.0267923	0.00984258	0.0303234	0.0816784	0.035718	0.0165705	0.00632108	0.18524	2.62952	0.123493	0.876507	0.751646	0.0183399	1.375241
11600	-4126.27	-4125.845	-0.4254363	9.32503e+07	9.83549e+06	0.314954	0.000645021	0.00856176	0.000417555	0.00269461	0.00530192	0.0190164	0.0354876	0.037065	0.00328006	0.00159762	0.00378985	0.0171809	0.10219	0.0284218	0.0374836	0.0303428	0.0483214	0.0912372	0.0271662	0.00104176	0.0371676	0.0178013	0.0475037	0.0191068	0.0218288	0.0118935	0.00544936	0.0309114	0.0280495	0.0506909	0.0659357	0.0299453	0.021428	0.0100352	0.207739	2.58452	0.138492	0.861508	0.798644	0.0314393	1.213944
11610	-4125.127	-4123.948	-1.178506	2.96146e+07	7.09857e+07	0.376302	0.0025063	0.00217764	0.000664299	0.00183051	0.0101453	0.0114979	0.0329761	0.0320276	0.00831919	0.00362789	0.00576149	0.0136266	0.0919948	0.0229094	0.0424652	0.0422796	0.036934	0.0587493	0.0196319	0.00309979	0.0512694	0.0288267	0.0590094	0.0251178	0.0423276	0.0626577	0.00393039	0.0274345	0.0111108	0.0230147	0.113797	0.0129298	0.00983282	0.00692213	0.210081	2.57984	0.140054	0.859946	0.780688	0.0401562	1.297708
11620	-4119.353	-4118.497	-0.8558329	7.03158e+07	882984	0.38426	0.00485418	0.00235158	0.00204123	0.00104431	0.00132763	0.0125389	0.0238832	0.0372441	0.0062094	0.0036286	0.00517772	0.017733	0.0997884	0.0186607	0.0702959	0.0582787	0.0339033	0.0914451	0.0330444	0.0022578	0.0428073	0.0281219	0.0303202	0.0220685	0.0358228	0.0672792	0.00152626	0.0521964	0.0181942	0.0104055	0.0823717	0.0340569	0.0145938	0.00630707	0.237347	2.52531	0.158231	0.841769	0.766057	0.0373679	1.35604
11630	-4130.308	-4130.064	-0.2443475	4.47543e+07	5.50332e+07	0.378978	0.00482029	0.00575891	0.00238053	0.00295856	0.00744135	0.00770371	0.026098	0.0264434	0.00333091	0.00204087	0.00100264	0.0184306	0.084571	0.00834297	0.0515433	0.0342375	0.0593585	0.0453999	0.0249732	0.00325696	0.018104	0.0204542	0.0468091	0.0379425	0.0416781	0.0644536	0.00367143	0.0389996	0.021447	0.0370644	0.0682476	0.0420592	0.00844982	0.000530498	0.223011	2.55398	0.148674	0.851326	0.780367	0.0447187	1.248982
11640	-4136.583	-4136.655	0.07195869	3.69214e+07	1.02839e+06	0.424678	0.00425252	0.00477827	0.000140576	0.00018278	0.00156194	0.0134192	0.039281	0.0240032	0.00508852	0.00246663	7.85243e-05	0.0175316	0.0496421	0.0356208	0.0592486	0.0171303	0.052043	0.0835877	0.0295984	0.00876454	0.0305712	0.0252325	0.0173083	0.0305399	0.0270187	0.0310997	0.010107	0.0352413	0.0224033	0.0296297	0.0699443	0.0295918	0.00935094	0.000982527	0.230605	2.53879	0.153736	0.846264	0.800702	0.00487542	1.242119
11650	-4127.514	-4128.712	1.198008	7.76834e+07	7.19062e+06	0.260893	0.00388761	0.00617553	0.00170336	0.000259799	0.0086678	0.0219065	0.0275285	0.0246577	0.00355758	0.0039779	0.000196125	0.025389	0.100279	0.0290208	0.0432764	0.031521	0.0559161	0.0901383	0.00891041	0.00310617	0.0224814	0.0182373	0.0203188	0.0359837	0.0601446	0.0543939	0.0037071	0.0320341	0.0175277	0.0152047	0.0408042	0.0400961	0.0110423	0.000298989	0.228652	2.5427	0.152435	0.847565	0.782272	0.0359405	1.123244
11660	-4132.39	-4131.407	-0.9826882	7.38261e+07	3.02514e+07	0.304473	0.001788	0.00734599	0.00406643	0.0014172	0.00573396	0.0109821	0.0345275	0.0227085	0.00615728	0.00700981	0.000124154	0.0270152	0.103486	0.0326977	0.0331721	0.0414762	0.0576026	0.0766078	0.0535772	0.00108822	0.000890508	0.0147523	0.0253605	0.0290012	0.0310546	0.0747907	0.00239268	0.0508874	0.0159196	0.0281617	0.0855624	0.0481392	0.00812482	0.00744283	0.203896	2.59221	0.135931	0.864069	0.747453	0.0508597	1.255538
11670	-4135.022	-4136.505	1.483263	6.8762e+07	8.10754e+07	0.324023	0.00227029	0.00515803	0.000770677	0.000622725	0.00271287	0.00885575	0.0180732	0.0354377	0.00437269	0.00253687	0.000249831	0.0192308	0.0640072	0.0326977	0.0329511	0.0353301	0.0537021	0.105941	0.0111018	0.000634445	0.015641	0.0148273	0.0638388	0.0212023	0.0125411	0.0396524	0.00588659	0.019121	0.00794698	0.0406784	0.0631985	0.0173904	0.0191242	0.00594625	0.232711	2.53458	0.15514	0.84486	0.752076	0.0230963	1.107675
11680	-4123.747	-4125.422	1.674305	9.48792e+07	7.03593e+07	0.356722	0.00263969	0.00365881	0.000135413	0.000540313	0.00186128	0.0181152	0.0223653	0.0177686	0.00492854	0.0114658	0.00220694	0.0156087	0.0845643	0.0105555	0.062534	0.0253381	0.0382045	0.0630564	0.0214437	0.00573303	0.0199272	0.0202769	0.0208072	0.0196721	0.0611107	0.0647375	0.000735259	0.0357181	0.0116809	0.0427141	0.063735	0.0215462	0.0174484	0.00594625	0.262474	2.47505	0.174983	0.825017	0.812748	0.0240436	1.175502
11690	-4123.91	-4122.359	-1.551202	1.12916e+07	3.95804e+07	0.414041	0.00776568	0.00632797	0.0019432	0.00107124	0.00602332	0.013325	0.0354183	0.0369494	0.007294	0.00826519	0.00686264	0.0140564	0.088496	0.0126328	0.0829534	0.0286033	0.0728251	0.0686634	0.0135395	0.00573303	0.0260087	0.011363	0.020876	0.0189398	0.0315662	0.0446729	0.00283823	0.025341	0.010174	0.023224	0.063243	0.029321	0.0174534	0.00401816	0.190834	2.61833	0.127223	0.872777	0.809932	0.017602	1.261829
11700	-4119.964	-4119.201	-0.762268	202264	1.34087e+07	0.421433	0.00735679	0.00207993	0.00163793	0.000532768	0.00479567	0.018575	0.0148565	0.0484005	0.00686821	0.00273009	0.00246281	0.0181385	0.0921725	0.0204239	0.0531233	0.0354684	0.0648314	0.0618704	0.0202116	0.00531918	0.021319	0.0287512	0.0208022	0.024441	0.0261413	0.0673929	0.00148841	0.0216823	0.0139772	0.0376136	0.0905957	0.0375401	0.0104441	0.00171898	0.22495	2.5501	0.149966	0.850034	0.743279	0.00998828	1.307196
11710	-4125.183	-4126.077	0.8947341	179749	3.35901e+07	0.329182	0.00586925	0.001703	0.000912443	0.000414976	0.00699413	0.0088395	0.0381236	0.0312666	0.0159373	0.00357744	0.00443131	0.00979833	0.126647	0.0213869	0.0591774	0.0298641	0.0605212	0.0707028	0.0292344	0.00305618	0.0170315	0.0253011	0.0223662	0.0186623	0.0210374	0.0262684	0.00655123	0.0269792	0.0121186	0.0536469	0.0695521	0.0335725	0.0064545	0.00306901	0.243711	2.51258	0.162474	0.837526	0.784731	0.00911757	1.200251
